person_id,age,years_working,education,annual_income,parental_wealth_bracket,inheritance_received,homeowner,region_cost_of_living,dependents,health_shock,savings_rate,invests_in_markets,portfolio_equity_pct,diversification_score,financial_literacy,budgeting_consistency,impulse_spending,plans_ahead,carries_high_interest_debt,retirement_account,started_investing_age,years_investing,net_worth,financially_independent
PSN000171,30,0,high_school,75300.0,lower_mid,29200.0,0,high,3,0,0.284,0,0,5.6,5.3,6.4,2.8,10.0,0,0,18,12,23200.0,0
PSN000172,46,21,some_college,58000.0,middle,0.0,1,medium,0,1,0.138,0,12,4.5,4.7,1.9,5.8,5.3,0,1,26,20,87700.0,0
PSN000173,43,19,bachelors,54600.0,upper_mid,42700.0,1,high,1,0,0.099,1,68,1.8,3.2,6.2,8.7,5.8,1,1,28,15,198700.0,0
PSN000174,56,35,high_school,104600.0,lower_mid,0.0,0,low,1,0,0.16,0,4,7.9,8.5,4.9,0.0,2.0,1,1,26,30,157000.0,0
PSN000175,33,18,high_school,49000.0,bottom,0.0,0,low,0,0,0.587,0,10,5.9,1.0,5.5,2.7,3.6,1,0,28,5,116900.0,0
PSN000176,44,23,high_school,77000.0,lower_mid,0.0,0,medium,0,1,0.101,0,0,5.8,3.7,2.3,0.6,5.5,0,1,36,8,35000.0,0
PSN000177,31,9,graduate,95600.0,upper_mid,0.0,1,high,2,0,0.246,1,37,5.3,7.1,5.7,0.0,5.2,0,1,25,6,232800.0,0
PSN000178,62,40,bachelors,337500.0,upper_mid,0.0,0,low,2,0,0.133,1,28,9.1,1.5,5.8,4.1,9.2,1,0,40,22,1451500.0,0
PSN000179,57,35,graduate,76900.0,middle,0.0,1,medium,2,0,0.255,1,27,10.0,3.8,7.6,4.0,7.5,1,1,22,35,540700.0,0
PSN000180,67,45,bachelors,45400.0,lower_mid,0.0,0,low,2,1,0.153,1,56,5.5,6.4,6.6,5.1,8.1,1,1,21,46,695700.0,0
PSN000181,52,24,bachelors,128900.0,middle,0.0,1,low,2,1,0.065,1,52,6.4,7.3,2.0,4.0,7.6,1,1,42,10,252000.0,0
PSN000182,60,34,bachelors,29900.0,lower_mid,0.0,1,high,1,0,0.255,0,9,6.7,7.1,1.2,0.9,5.9,1,1,38,22,112000.0,0
PSN000183,45,22,graduate,61900.0,lower_mid,0.0,1,high,0,0,0.118,1,41,4.9,3.5,4.9,4.4,4.0,1,1,38,7,159200.0,0
PSN000184,49,23,graduate,94900.0,bottom,0.0,0,medium,0,0,0.099,0,13,6.4,5.7,4.8,0.0,3.2,0,1,18,31,93000.0,0
PSN000185,49,27,some_college,73200.0,middle,478600.0,1,medium,0,0,0.177,1,38,7.9,6.8,5.4,8.2,6.9,1,1,36,13,1932800.0,1
PSN000186,37,11,some_college,88300.0,bottom,0.0,1,medium,0,0,0.294,1,92,5.6,5.1,5.0,4.2,10.0,0,1,31,6,285300.0,0
PSN000187,53,28,graduate,120800.0,bottom,0.0,0,low,0,1,0.276,1,91,1.3,6.2,6.7,0.0,7.0,1,1,23,30,9616300.0,1
PSN000188,50,26,some_college,131400.0,middle,126200.0,0,medium,2,0,0.586,1,39,1.8,5.6,1.7,0.6,5.9,0,0,28,22,4050800.0,1
PSN000189,42,21,high_school,23000.0,bottom,196400.0,0,medium,0,0,0.339,1,100,4.6,4.8,8.3,1.8,9.5,1,0,18,24,749800.0,1
PSN000190,33,10,high_school,65500.0,top,0.0,0,high,0,0,0.336,1,27,6.2,4.2,7.9,5.4,9.6,0,1,28,5,118700.0,0
PSN000191,46,21,graduate,207800.0,middle,0.0,1,medium,2,0,0.205,0,8,6.1,8.0,1.4,4.2,9.1,0,1,28,18,269600.0,0
PSN000192,73,47,graduate,132400.0,middle,0.0,0,low,3,1,0.286,0,0,4.1,6.9,6.4,6.8,9.4,0,1,25,48,2950200.0,1
PSN000193,44,20,some_college,118100.0,lower_mid,0.0,1,low,0,0,0.107,1,70,7.9,8.4,5.9,2.5,6.5,0,1,24,20,553900.0,0
PSN000194,58,37,bachelors,126500.0,top,1221200.0,1,low,3,0,0.273,1,90,6.7,5.3,3.2,3.6,6.7,0,1,35,23,8724500.0,1
PSN000195,40,22,high_school,63900.0,lower_mid,55600.0,1,medium,1,0,0.117,0,15,6.0,3.4,4.0,2.2,6.3,1,1,26,14,179000.0,0
PSN000196,39,17,high_school,115500.0,middle,0.0,1,low,0,1,0.274,0,0,2.7,4.3,3.0,2.5,4.4,1,0,36,3,167100.0,0
PSN000197,36,17,some_college,60600.0,bottom,0.0,0,medium,0,0,0.3,0,2,8.8,7.3,5.3,2.5,6.3,0,1,21,15,100800.0,0
PSN000198,48,25,bachelors,104700.0,lower_mid,0.0,1,medium,1,0,0.352,0,1,5.0,6.8,3.8,0.0,9.8,0,1,30,18,478400.0,0
PSN000199,27,2,bachelors,121200.0,upper_mid,427000.0,1,low,2,0,0.204,1,61,6.0,5.1,8.3,0.0,3.8,0,1,34,0,623500.0,0
PSN000200,56,34,graduate,87900.0,bottom,0.0,0,high,2,0,0.076,1,63,9.0,8.4,3.6,0.0,7.9,0,1,26,30,283700.0,0
PSN000201,36,15,bachelors,105400.0,bottom,0.0,1,low,0,0,0.181,0,3,2.5,7.6,0.2,2.8,7.0,0,1,19,17,126700.0,0
PSN000202,44,23,high_school,86800.0,middle,0.0,0,medium,1,0,0.182,1,62,10.0,3.5,1.0,7.3,5.2,0,1,27,17,715600.0,0
PSN000203,26,3,high_school,51500.0,bottom,0.0,0,high,0,0,0.184,1,36,10.0,2.8,5.4,6.7,7.5,1,1,18,8,11300.0,0
PSN000204,45,23,bachelors,124500.0,lower_mid,0.0,0,low,0,0,0.308,1,51,5.5,7.6,8.4,0.0,5.2,0,1,30,15,1329300.0,0
PSN000205,57,37,high_school,98700.0,middle,0.0,0,medium,1,0,0.193,0,3,1.9,5.4,7.9,1.1,7.6,1,1,40,17,276900.0,0
PSN000206,22,1,high_school,32800.0,top,0.0,0,low,0,0,0.137,0,7,5.7,3.4,5.1,1.6,4.0,0,0,27,0,7700.0,0
PSN000207,32,10,high_school,109000.0,lower_mid,108100.0,0,medium,1,0,0.318,1,16,9.1,6.4,5.0,6.4,10.0,1,1,29,3,330200.0,0
PSN000208,46,20,some_college,84100.0,lower_mid,0.0,1,low,0,0,0.162,0,0,5.1,5.8,9.0,3.3,7.0,1,0,23,23,117400.0,0
PSN000209,31,8,bachelors,31500.0,upper_mid,0.0,1,medium,0,0,0.6,1,43,5.3,3.9,7.2,7.0,9.9,1,1,39,0,199800.0,0
PSN000210,54,30,bachelors,78600.0,lower_mid,19100.0,0,low,1,0,0.301,0,9,6.6,6.5,9.4,0.0,9.4,0,1,21,33,886900.0,0
PSN000211,53,32,bachelors,140300.0,bottom,0.0,1,low,1,0,0.299,0,14,9.5,4.1,6.7,2.1,6.7,0,1,33,20,894100.0,0
PSN000212,67,45,high_school,73000.0,lower_mid,0.0,0,medium,2,0,0.449,0,17,3.9,0.3,0.6,5.4,5.8,1,0,29,38,90400.0,0
PSN000213,47,23,graduate,104400.0,top,0.0,1,medium,1,0,0.176,0,0,4.3,6.3,5.4,2.6,6.0,0,1,32,15,275500.0,0
PSN000214,28,10,some_college,46200.0,bottom,0.0,0,medium,1,0,0.252,0,4,6.3,7.1,3.1,6.1,10.0,0,1,28,0,28700.0,0
PSN000215,55,31,graduate,55500.0,lower_mid,0.0,1,low,1,0,0.184,1,60,1.9,3.3,2.1,4.6,2.7,0,1,32,23,372400.0,0
PSN000216,42,24,bachelors,93000.0,upper_mid,0.0,1,medium,0,0,0.052,1,83,4.2,6.6,0.3,4.5,6.2,1,1,26,16,274700.0,0
PSN000217,32,7,some_college,38600.0,middle,30500.0,1,low,1,0,0.308,0,9,5.0,5.3,6.6,2.5,5.4,0,1,21,11,177800.0,0
PSN000218,31,5,some_college,25400.0,upper_mid,583700.0,0,medium,1,1,0.198,0,5,0.9,2.0,10.0,3.3,8.4,1,1,32,0,211900.0,0
PSN000219,54,30,bachelors,143200.0,bottom,0.0,0,low,0,0,0.425,1,51,6.5,7.0,5.2,2.4,3.7,0,1,42,12,2027300.0,0
PSN000220,46,21,high_school,35100.0,upper_mid,0.0,0,medium,1,0,0.512,1,100,5.7,4.8,3.8,2.1,5.1,0,0,40,6,322600.0,0
PSN000221,33,8,high_school,58100.0,top,0.0,1,medium,1,0,0.101,1,57,6.0,6.1,5.7,7.8,7.0,0,1,18,15,245400.0,0
PSN000222,62,34,bachelors,87600.0,upper_mid,0.0,1,medium,0,0,0.198,1,62,5.0,8.3,6.3,3.5,9.7,0,1,18,44,1535100.0,0
PSN000223,36,17,bachelors,141800.0,middle,95500.0,0,medium,1,0,0.115,0,2,4.4,7.0,9.2,10.0,6.4,0,1,21,15,184700.0,0
PSN000224,29,7,some_college,136400.0,top,0.0,1,medium,0,0,0.248,1,43,3.4,4.1,8.0,7.6,7.1,0,1,25,4,237300.0,0
PSN000225,56,36,high_school,288200.0,upper_mid,285400.0,1,medium,1,0,0.351,1,39,2.1,3.1,7.6,4.7,7.9,0,1,28,28,11153200.0,1
PSN000226,54,31,graduate,100400.0,lower_mid,0.0,0,medium,1,0,0.03,1,45,5.0,7.3,6.5,1.5,4.1,0,1,30,24,79300.0,0
PSN000227,48,27,bachelors,113900.0,middle,54900.0,1,high,1,0,0.188,1,36,6.7,4.0,6.2,6.5,6.6,0,1,20,28,1930300.0,0
PSN000228,59,33,high_school,170600.0,lower_mid,0.0,0,medium,1,0,0.384,1,42,10.0,5.5,6.0,9.9,6.6,0,1,18,41,4613500.0,1
PSN000229,40,12,bachelors,50000.0,middle,92100.0,1,low,2,0,0.29,1,44,3.1,2.0,8.5,4.9,2.3,1,1,29,11,512500.0,0
PSN000230,59,35,high_school,41600.0,lower_mid,0.0,0,medium,3,0,0.333,0,0,6.9,3.5,8.9,3.9,5.8,0,0,37,22,185500.0,0
PSN000231,48,27,high_school,60000.0,bottom,0.0,1,medium,2,0,0.292,1,30,8.6,7.6,3.0,2.6,4.8,0,1,27,21,740200.0,0
PSN000232,53,33,some_college,134700.0,lower_mid,0.0,0,medium,2,0,0.161,1,27,5.1,3.0,2.2,3.5,8.5,1,0,28,25,2340100.0,0
PSN000233,45,23,high_school,38800.0,middle,0.0,0,medium,0,0,0.343,0,11,1.5,3.1,3.6,0.0,5.1,0,0,24,21,199700.0,0
PSN000234,36,13,high_school,59800.0,lower_mid,0.0,1,high,1,0,0.259,0,15,5.4,8.7,4.3,4.3,5.5,0,1,23,13,212800.0,0
PSN000235,33,10,bachelors,78100.0,middle,0.0,1,low,3,0,0.259,1,28,7.3,4.8,9.2,7.3,9.1,1,1,37,0,210600.0,0
PSN000236,36,17,some_college,72800.0,lower_mid,0.0,1,medium,0,0,0.196,1,47,2.5,4.5,6.5,1.9,9.5,1,0,23,13,430600.0,0
PSN000237,52,26,bachelors,143500.0,top,0.0,1,low,0,1,0.096,1,72,7.9,7.7,3.6,2.9,6.7,0,1,27,25,1114600.0,0
PSN000238,47,25,high_school,36100.0,bottom,0.0,1,high,0,0,0.353,0,7,8.0,5.7,2.7,3.5,4.4,1,0,27,20,227500.0,0
PSN000239,58,29,bachelors,74200.0,upper_mid,61600.0,1,low,0,0,0.041,1,65,6.6,7.0,5.9,1.9,9.5,1,1,18,40,724500.0,0
PSN000240,71,46,some_college,69600.0,top,690700.0,1,medium,0,0,0.0,1,30,10.0,7.7,4.3,4.5,7.1,0,0,29,42,5466700.0,1
PSN000241,37,15,high_school,40200.0,middle,0.0,1,low,3,0,0.142,1,18,3.4,5.9,9.4,0.0,5.1,0,1,22,15,542000.0,0
PSN000242,46,17,high_school,96300.0,upper_mid,402200.0,0,medium,1,0,0.541,1,67,3.4,5.2,8.6,5.6,8.3,0,0,22,24,1509300.0,1
PSN000243,46,21,bachelors,51200.0,middle,0.0,1,high,1,0,0.34,1,73,6.3,5.6,9.7,2.1,9.3,0,1,28,18,440100.0,0
PSN000244,48,21,high_school,75800.0,bottom,0.0,0,medium,2,0,0.28,1,70,7.4,5.9,5.1,7.9,6.4,1,1,19,29,1203500.0,0
PSN000245,45,24,high_school,61000.0,bottom,0.0,0,medium,3,0,0.281,0,1,2.7,4.0,3.6,1.4,6.1,0,0,30,15,87800.0,0
PSN000246,50,25,bachelors,176600.0,bottom,0.0,1,medium,2,0,0.068,0,8,6.5,7.5,7.1,0.0,5.3,0,1,26,24,172700.0,0
PSN000247,65,38,graduate,200800.0,lower_mid,0.0,1,medium,1,0,0.419,1,46,4.8,6.1,3.9,6.0,9.9,0,1,38,27,6403900.0,1
PSN000248,44,26,some_college,77900.0,middle,0.0,1,high,3,0,0.111,0,8,5.1,5.6,5.0,4.4,9.8,1,1,29,15,130900.0,0
PSN000249,35,13,high_school,61400.0,upper_mid,0.0,0,low,0,0,0.421,0,4,5.7,5.0,5.5,4.3,8.6,1,1,29,6,46300.0,0
PSN000250,32,15,graduate,110500.0,bottom,0.0,1,medium,2,0,0.6,1,64,7.5,6.7,7.3,3.9,5.0,0,1,27,5,888300.0,0
PSN000251,48,21,graduate,79400.0,lower_mid,12200.0,1,medium,1,0,0.362,1,36,6.6,7.1,10.0,0.0,6.0,0,1,18,30,1018000.0,0
PSN000252,55,29,graduate,163400.0,middle,328000.0,0,high,1,0,0.079,0,10,1.9,3.2,3.3,3.8,7.6,1,1,34,21,832000.0,0
PSN000253,80,54,graduate,176300.0,middle,0.0,1,high,0,0,0.116,1,74,6.2,6.6,8.3,3.5,8.6,1,1,28,52,1416900.0,0
PSN000254,22,0,high_school,85600.0,top,0.0,1,high,1,0,0.388,1,53,8.2,1.6,3.5,5.5,6.5,0,0,29,0,381300.0,0
PSN000255,49,23,graduate,114300.0,bottom,0.0,0,medium,0,0,0.157,1,96,4.1,10.0,6.4,0.0,8.7,0,1,26,23,683900.0,0
PSN000256,45,24,some_college,192100.0,lower_mid,0.0,1,low,0,0,0.2,1,56,7.4,5.5,4.7,5.1,9.1,0,1,31,14,786400.0,0
PSN000257,57,31,bachelors,283100.0,upper_mid,150200.0,1,medium,2,0,0.497,1,69,6.0,4.1,4.7,6.5,7.7,1,1,36,21,9836700.0,1
PSN000258,60,36,some_college,93900.0,top,257700.0,0,medium,1,1,0.379,1,0,4.7,6.9,5.9,1.3,5.0,1,0,34,26,1991200.0,1
PSN000259,37,12,high_school,144300.0,lower_mid,462200.0,0,medium,1,0,0.51,0,10,6.1,7.8,4.2,3.7,8.2,0,1,33,4,573800.0,0
PSN000260,41,18,high_school,86200.0,top,0.0,0,high,0,0,0.469,1,44,4.8,6.7,3.0,0.6,10.0,0,1,43,0,353800.0,0
PSN000261,51,23,bachelors,37400.0,lower_mid,77600.0,1,low,0,0,0.137,1,71,5.3,6.3,8.9,2.1,4.8,0,1,38,13,603700.0,0
PSN000262,55,34,high_school,26100.0,lower_mid,0.0,0,medium,0,0,0.154,1,63,4.6,7.8,4.0,5.2,10.0,0,1,18,37,941700.0,1
PSN000263,26,0,bachelors,101600.0,middle,0.0,1,low,1,0,0.475,0,0,3.6,4.7,3.2,0.5,9.6,1,0,40,0,194700.0,0
PSN000264,46,18,bachelors,93700.0,lower_mid,0.0,1,medium,1,0,0.269,0,2,2.8,7.5,7.4,3.0,9.7,1,1,34,12,87300.0,0
PSN000265,38,12,graduate,95200.0,lower_mid,0.0,1,medium,0,0,0.199,1,29,1.0,4.7,9.9,3.4,6.4,0,1,18,20,355700.0,0
PSN000266,39,15,high_school,35900.0,lower_mid,0.0,0,high,1,0,0.13,1,67,4.9,4.3,0.0,3.0,4.7,0,1,39,0,45400.0,0
PSN000267,53,32,high_school,56300.0,lower_mid,158800.0,1,medium,0,1,0.543,0,5,4.6,3.8,9.6,4.7,9.4,1,0,37,16,556500.0,0
PSN000268,69,49,some_college,47800.0,bottom,0.0,1,high,1,0,0.14,1,91,6.7,6.7,2.5,3.5,10.0,0,1,33,36,2914100.0,1
PSN000269,69,43,graduate,53800.0,lower_mid,0.0,1,high,2,0,0.278,1,43,1.8,10.0,4.5,2.4,10.0,0,1,18,51,222800.0,0
PSN000270,70,43,bachelors,232700.0,middle,0.0,1,low,0,0,0.502,0,0,5.0,7.0,7.9,3.5,7.3,0,1,36,34,7403000.0,1
PSN000271,43,16,graduate,67900.0,lower_mid,236600.0,0,high,4,0,0.271,1,19,7.4,8.5,4.0,5.7,10.0,0,1,21,22,897600.0,0
PSN000272,36,13,high_school,65500.0,bottom,0.0,1,medium,3,0,0.206,1,52,10.0,4.0,3.2,3.0,10.0,1,1,34,2,172500.0,0
PSN000273,23,0,high_school,119200.0,middle,140700.0,0,high,2,0,0.197,0,3,4.0,7.2,4.3,7.7,6.6,0,1,22,1,72700.0,0
PSN000274,56,34,bachelors,99900.0,lower_mid,0.0,1,medium,1,0,0.093,1,80,6.5,10.0,1.4,1.4,10.0,0,1,36,20,258200.0,0
PSN000275,47,21,some_college,130300.0,upper_mid,38400.0,1,medium,1,0,0.213,1,68,4.0,5.5,10.0,3.7,8.3,1,1,26,21,483200.0,0
PSN000276,61,35,some_college,152600.0,lower_mid,0.0,0,medium,1,0,0.119,1,43,7.6,3.8,0.5,4.7,6.0,0,1,31,30,1222900.0,0
PSN000277,67,44,bachelors,56100.0,bottom,0.0,1,high,1,0,0.214,1,37,4.1,7.4,1.0,2.6,7.3,0,1,24,43,7658800.0,1
PSN000278,41,23,graduate,137800.0,top,0.0,1,medium,2,1,0.318,1,50,4.9,10.0,5.6,0.0,10.0,0,1,18,23,446400.0,0
PSN000279,22,5,graduate,83000.0,lower_mid,0.0,1,medium,4,0,0.418,0,6,8.6,8.4,2.8,3.7,9.7,0,1,26,0,132200.0,0
PSN000280,22,3,bachelors,151900.0,upper_mid,289100.0,1,high,0,0,0.159,0,13,5.1,5.2,9.6,2.8,7.2,0,1,36,0,317000.0,0
PSN000281,40,14,some_college,121200.0,middle,0.0,1,medium,4,0,0.253,1,67,9.2,6.2,2.7,5.5,6.4,0,1,21,19,1026100.0,0
PSN000282,46,24,some_college,122900.0,top,0.0,1,low,1,0,0.491,1,25,10.0,6.6,0.9,0.4,7.1,0,0,31,15,1458700.0,0
PSN000283,32,9,graduate,99100.0,top,0.0,1,low,1,1,0.498,1,65,5.1,8.1,2.9,5.3,7.4,0,1,46,0,399000.0,0
PSN000284,68,44,high_school,71100.0,bottom,0.0,0,high,0,1,0.236,0,11,4.4,3.0,3.2,4.7,7.1,0,1,34,34,236300.0,0
PSN000285,30,7,some_college,46600.0,bottom,0.0,0,high,1,1,0.302,1,7,4.3,5.0,4.5,9.8,5.1,0,0,33,0,37700.0,0
PSN000286,37,16,graduate,138400.0,bottom,0.0,0,low,1,0,0.108,0,9,1.8,4.5,10.0,1.4,7.8,0,1,35,2,52100.0,0
PSN000287,75,55,graduate,185300.0,lower_mid,0.0,1,medium,3,0,0.162,1,43,5.7,8.9,1.8,2.4,10.0,0,1,24,51,14035700.0,1
PSN000288,49,28,graduate,160200.0,middle,471800.0,0,low,1,0,0.115,0,8,2.0,3.4,5.0,3.4,8.9,0,0,35,14,1063300.0,0
PSN000289,38,18,graduate,109900.0,bottom,0.0,1,low,1,0,0.121,0,13,5.3,7.8,2.4,1.3,10.0,0,1,33,5,63100.0,0
PSN000290,55,31,high_school,82900.0,bottom,0.0,0,high,0,0,0.6,0,9,4.0,4.3,8.3,0.0,4.7,0,1,19,36,417400.0,0
PSN000291,43,21,high_school,100100.0,lower_mid,0.0,1,medium,1,0,0.568,1,40,6.2,7.4,5.4,1.8,7.9,0,0,33,10,635600.0,0
PSN000292,45,12,bachelors,121200.0,upper_mid,0.0,1,low,1,0,0.387,0,15,4.5,3.9,3.5,2.1,6.6,1,1,37,8,230300.0,0
PSN000293,29,10,some_college,100400.0,middle,0.0,1,low,0,0,0.06,1,30,4.8,8.3,4.3,7.0,10.0,0,1,18,11,470100.0,0
PSN000294,52,29,high_school,33400.0,top,441500.0,1,medium,1,0,0.198,1,88,5.6,6.4,3.3,2.9,7.9,0,1,29,23,2516000.0,1
PSN000295,40,16,some_college,50000.0,middle,51300.0,1,low,0,0,0.102,1,30,5.9,4.5,3.3,4.8,3.9,1,1,18,22,391600.0,0
PSN000296,32,14,bachelors,144000.0,bottom,0.0,0,high,1,0,0.27,1,62,7.8,2.9,8.5,5.2,6.4,0,1,18,14,408000.0,0
PSN000297,42,20,bachelors,49600.0,upper_mid,0.0,1,medium,1,0,0.175,1,85,7.8,7.4,0.9,1.0,6.0,0,1,34,8,228600.0,0
PSN000298,33,8,graduate,107000.0,lower_mid,0.0,0,low,1,1,0.486,0,2,3.7,7.0,5.6,5.5,7.0,1,1,18,15,-150000.0,0
PSN000299,43,17,high_school,47900.0,lower_mid,0.0,1,medium,3,0,0.391,1,35,10.0,2.5,3.1,3.7,7.3,0,0,32,11,258500.0,0
PSN000300,43,13,some_college,109900.0,lower_mid,0.0,0,low,1,0,0.276,0,0,2.2,2.2,7.7,4.9,4.2,0,1,26,17,95900.0,0
PSN000301,22,0,some_college,68600.0,middle,0.0,1,medium,1,0,0.203,1,67,7.1,4.6,3.2,6.9,10.0,0,1,18,4,95000.0,0
PSN000302,44,23,high_school,47700.0,lower_mid,0.0,1,medium,5,0,0.351,0,10,7.4,5.0,4.7,6.2,6.4,1,1,25,19,399700.0,0
PSN000303,45,22,high_school,39300.0,lower_mid,0.0,1,medium,1,0,0.371,1,72,8.5,5.0,7.1,3.7,10.0,0,0,26,19,713400.0,1
PSN000304,49,25,high_school,172400.0,middle,39000.0,1,low,3,1,0.054,1,27,5.3,3.5,4.5,3.4,8.7,0,1,23,26,269600.0,0
PSN000305,49,26,high_school,103500.0,middle,0.0,1,medium,1,0,0.369,1,68,9.5,0.0,8.3,0.0,3.6,0,1,24,25,2616000.0,1
PSN000306,28,5,high_school,61600.0,middle,0.0,1,medium,2,0,0.119,1,68,8.8,6.0,8.6,4.5,6.3,1,0,35,0,31600.0,0
PSN000307,46,18,graduate,94100.0,bottom,0.0,1,low,0,1,0.158,1,75,5.0,6.8,4.2,2.3,10.0,0,1,18,28,898700.0,0
PSN000308,53,32,high_school,77700.0,upper_mid,0.0,1,medium,3,0,0.11,1,23,9.7,4.4,5.2,3.5,4.4,1,0,25,28,459400.0,0
PSN000309,35,16,some_college,100300.0,upper_mid,0.0,1,medium,2,0,0.219,0,31,3.9,5.8,8.5,4.5,10.0,1,0,24,11,109300.0,0
PSN000310,57,33,some_college,204800.0,bottom,0.0,0,low,2,1,0.501,1,41,6.0,5.2,4.1,2.9,6.1,1,1,20,37,5091400.0,1
PSN000311,33,6,high_school,41700.0,lower_mid,204000.0,1,medium,0,1,0.216,0,23,7.5,7.7,5.7,0.0,9.2,0,1,30,3,227100.0,0
PSN000312,57,36,high_school,114300.0,upper_mid,0.0,0,medium,2,0,0.286,0,20,0.0,1.9,7.8,1.7,4.0,0,0,28,29,520600.0,0
PSN000313,47,28,bachelors,56200.0,upper_mid,0.0,1,high,3,0,0.522,0,9,1.1,4.4,9.5,5.2,7.4,0,1,18,29,640500.0,0
PSN000314,42,16,graduate,180500.0,middle,75400.0,1,low,2,0,0.054,1,47,6.7,6.2,9.5,4.4,9.4,0,1,27,15,559300.0,0
PSN000315,39,11,bachelors,275900.0,top,66400.0,1,low,1,0,0.374,1,47,5.8,8.6,5.3,1.9,10.0,0,1,25,14,1681800.0,0
PSN000316,39,13,some_college,107700.0,lower_mid,0.0,1,medium,1,0,0.266,0,10,6.7,8.2,6.6,0.3,10.0,0,1,22,17,107500.0,0
PSN000317,37,14,high_school,32200.0,middle,0.0,0,high,0,0,0.299,0,15,1.3,5.1,1.1,5.7,5.0,0,1,20,17,27900.0,0
PSN000318,31,8,graduate,55800.0,lower_mid,53600.0,1,low,1,0,0.171,0,6,0.8,3.6,1.5,3.3,5.7,0,1,32,0,744900.0,0
PSN000319,56,38,bachelors,67900.0,upper_mid,621400.0,1,low,1,0,0.235,0,7,5.5,6.5,4.1,3.7,10.0,0,1,31,25,3047500.0,1
PSN000320,49,25,high_school,71100.0,middle,0.0,0,low,0,0,0.153,0,7,4.1,7.6,6.0,3.3,4.8,0,0,21,28,199900.0,0
PSN000321,31,8,bachelors,222800.0,upper_mid,215500.0,1,low,2,0,0.244,0,0,4.2,9.8,8.0,4.7,6.3,0,1,35,0,299700.0,0
PSN000322,76,55,high_school,86000.0,middle,20400.0,1,low,0,0,0.072,1,36,5.2,0.4,4.9,3.1,3.7,0,0,48,28,3124100.0,1
PSN000323,58,34,some_college,58400.0,middle,0.0,0,low,0,0,0.114,1,52,6.0,9.2,3.8,0.0,9.6,0,1,32,26,233000.0,0
PSN000324,41,15,some_college,282100.0,upper_mid,0.0,1,low,1,1,0.449,1,85,7.7,4.2,7.4,10.0,8.4,1,0,31,10,1339600.0,0
PSN000325,52,28,bachelors,150200.0,top,0.0,1,low,1,0,0.317,1,78,9.2,6.4,3.9,1.9,4.3,0,1,34,18,3401400.0,1
PSN000326,64,37,bachelors,227000.0,middle,0.0,1,low,2,0,0.286,1,85,7.3,5.0,6.4,4.9,7.4,0,0,22,42,22829200.0,1
PSN000327,26,3,graduate,71500.0,bottom,0.0,1,high,1,0,0.259,1,31,4.9,6.5,2.6,3.0,8.7,0,1,29,0,108200.0,0
PSN000328,34,14,high_school,86200.0,lower_mid,0.0,0,low,1,0,0.411,0,11,5.5,3.9,2.2,3.9,5.9,1,0,44,0,66800.0,0
PSN000329,62,39,bachelors,257500.0,lower_mid,0.0,1,medium,4,0,0.216,1,74,2.9,7.4,6.5,0.5,6.5,1,1,27,35,15093200.0,1
PSN000330,54,34,some_college,82100.0,lower_mid,306800.0,1,high,0,0,0.258,1,55,5.3,8.7,6.1,3.2,10.0,1,1,19,35,10466400.0,1
PSN000331,25,2,bachelors,37100.0,bottom,0.0,1,medium,1,0,0.106,1,56,8.7,4.5,3.5,3.4,9.3,1,1,28,0,20700.0,0
PSN000332,53,30,bachelors,143400.0,upper_mid,104500.0,1,low,1,0,0.599,1,51,3.0,7.4,8.6,1.2,8.4,0,1,33,20,3564500.0,1
PSN000333,62,38,graduate,169500.0,middle,0.0,1,medium,1,1,0.273,1,30,10.0,6.0,2.5,0.0,6.9,0,0,33,29,569400.0,0
PSN000334,50,30,bachelors,103300.0,middle,0.0,1,medium,1,1,0.322,1,62,7.7,5.5,2.3,2.6,10.0,0,0,18,32,7381800.0,1
PSN000335,29,5,graduate,78500.0,upper_mid,707100.0,1,high,0,0,0.152,1,58,2.7,2.4,6.0,3.4,8.2,1,0,40,0,761400.0,0
PSN000336,22,0,bachelors,102300.0,top,740900.0,1,medium,1,0,0.196,1,73,6.6,3.6,4.0,5.1,7.9,0,1,41,0,913500.0,0
PSN000337,42,20,high_school,77800.0,middle,0.0,0,medium,1,0,0.123,0,16,5.2,5.5,0.0,1.2,4.4,1,1,18,24,160700.0,0
PSN000338,49,27,high_school,73400.0,bottom,0.0,1,medium,0,0,0.385,1,44,4.9,3.4,4.4,7.5,4.2,1,0,18,31,7637300.0,1
PSN000339,50,28,bachelors,44400.0,bottom,0.0,1,high,1,1,0.263,1,55,8.1,6.0,8.5,6.8,9.4,0,0,24,26,96100.0,0
PSN000340,47,28,high_school,55200.0,lower_mid,0.0,0,low,0,0,0.1,0,13,5.6,1.7,3.9,2.5,6.9,1,1,36,11,17100.0,0
PSN000341,49,28,bachelors,61300.0,lower_mid,13200.0,0,low,0,0,0.048,1,63,8.0,6.3,6.8,5.4,8.4,0,1,20,29,220800.0,0
PSN000342,37,16,high_school,44400.0,bottom,34000.0,0,medium,1,0,0.247,0,17,7.3,3.4,2.9,1.4,6.7,1,0,55,0,52500.0,0
PSN000343,50,25,bachelors,291100.0,middle,0.0,1,low,3,0,0.364,1,41,4.5,8.8,6.3,3.9,10.0,1,0,19,31,2089600.0,0
