coin,hour_ts,ts,mid,mark,oracle,premium,funding,oi,day_vlm,bid,ask,bid_depth,ask_depth,net_szi,net_signed_notional,gross_notional,mean_leverage,n_long,n_short,binance_funding,binance_perp,binance_spot,bybit_funding,bybit_perp,n_posts,mean_sentiment,pos_frac,neg_frac,usdt_mcap,usdc_mcap,trend_bitcoin,trend_bitcoin_price,trend_buy_bitcoin,trend_coinbase,trend_crypto_crash,trend_cryptocurrency,trend_dollar,trend_ethereum,trend_how_to_buy_crypto,trend_oil,trend_recession,trend_sell_bitcoin,trend_weather,value,classification,gold_paxg,funding_div_binance,funding_div_bybit,basis_binance,collector_up,hour_of_day,day_of_week,is_weekend,session,ret,resid_ret,ret_xrank
BTC,1785790800,,,,,,,,,,,,,,,,,,,2.474e-05,63561.1,63590.15,4.861e-05,63560.3,0.0,,,,183294244405.26926,71925700747.55423,89.0,88.0,52.0,54.0,32.0,29.0,53.0,69.0,41.0,94.0,78.0,22.0,37.0,28,Fear,4052.76,,,,False,21,0,0,us,,,
BTC,1785794400,,,,,,,,,,,,,,,,,,,2.474e-05,63587.6,63618.0,4.861e-05,63588.3,0.0,,,,183294244405.26926,71925700747.55423,84.0,75.0,71.0,55.0,37.0,44.0,58.0,65.0,76.0,97.0,93.0,43.0,39.0,28,Fear,4052.19,,,,False,22,0,0,us,,,
BTC,1785798000,,,,,,,,,,,,,,,,,,,2.474e-05,63497.2,63520.0,4.861e-05,63504.0,0.0,,,,183294244405.26926,71925700747.55423,71.0,73.0,28.0,43.0,23.0,26.0,62.0,50.0,39.0,83.0,56.0,35.0,44.0,28,Fear,4052.2,,,,False,23,0,0,us,,,
BTC,1785801600,,,,,,,,,,,,,,,,,,,3.081e-05,63337.6,63361.99,4.654e-05,63337.6,0.0,,,,183257981671.08038,72085533591.37706,67.0,68.0,28.0,43.0,30.0,20.0,69.0,50.0,54.0,83.0,50.0,27.0,68.0,25,Extreme Fear,4046.38,,,,False,0,1,0,asia,,,
BTC,1785805200,,,,,,,,,,,,,,,,,,,3.081e-05,63816.1,63847.93,4.654e-05,63823.8,0.0,,,,183257981671.08038,72085533591.37706,62.0,65.0,24.0,44.0,54.0,17.0,69.0,44.0,37.0,82.0,50.0,26.0,97.0,25,Extreme Fear,4057.76,,,,False,1,1,0,asia,,,
BTC,1785808800,,,,,,,,,,,,,,,,,,,3.081e-05,63802.3,63822.44,4.654e-05,63797.9,0.0,,,,183257981671.08038,72085533591.37706,66.0,69.0,22.0,44.0,29.0,18.0,61.0,47.0,24.0,76.0,46.0,47.0,93.0,25,Extreme Fear,4055.75,,,,False,2,1,0,asia,,,
BTC,1785812400,,,,,,,,,,,,,,,,,,,3.081e-05,63771.0,63800.01,4.654e-05,63776.3,0.0,,,,183257981671.08038,72085533591.37706,67.0,61.0,26.0,40.0,66.0,18.0,58.0,48.0,22.0,73.0,43.0,100.0,78.0,25,Extreme Fear,4050.01,,,,False,3,1,0,asia,,,
BTC,1785816000,,,,,,,,,,,,,,,,,,,3.081e-05,64004.4,64029.0,4.654e-05,64010.2,0.0,,,,183257981671.08038,72085533591.37706,65.0,61.0,25.0,41.0,36.0,18.0,54.0,49.0,33.0,72.0,47.0,34.0,71.0,25,Extreme Fear,4060.54,,,,False,4,1,0,asia,,,
BTC,1785819600,,,,,,,,,,,,,,,,,,,3.081e-05,63783.7,63818.48,4.654e-05,63790.6,0.0,,,,183257981671.08038,72085533591.37706,69.0,62.0,34.0,38.0,27.0,15.0,48.0,54.0,33.0,68.0,42.0,19.0,57.0,25,Extreme Fear,4059.43,,,,False,5,1,0,asia,,,
BTC,1785823200,,,,,,,,,,,,,,,,,,,3.081e-05,63653.4,63670.0,4.654e-05,63654.6,0.0,,,,183257981671.08038,72085533591.37706,62.0,54.0,46.0,32.0,27.0,16.0,45.0,55.0,30.0,63.0,42.0,15.0,53.0,25,Extreme Fear,4059.11,,,,False,6,1,0,asia,,,
BTC,1785826800,,,,,,,,,,,,,,,,,,,3.081e-05,63666.5,63685.74,4.654e-05,63662.7,0.0,,,,183257981671.08038,72085533591.37706,60.0,48.0,34.0,31.0,24.0,14.0,42.0,50.0,24.0,59.0,35.0,20.0,49.0,25,Extreme Fear,4061.31,,,,False,7,1,0,asia,,,
BTC,1785830400,,,,,,,,,,,,,,,,,,,6.248e-05,63559.7,63588.94,0.0001,63558.3,0.0,,,,183257981671.08038,72085533591.37706,59.0,45.0,38.0,32.0,0.0,19.0,41.0,50.0,17.0,57.0,32.0,19.0,50.0,25,Extreme Fear,4052.84,,,,False,8,1,0,europe,,,
BTC,1785834000,,,,,,,,,,,,,,,,,,,6.248e-05,63576.4,63603.73,0.0001,63580.7,0.0,,,,183257981671.08038,72085533591.37706,60.0,46.0,28.0,32.0,26.0,17.0,39.0,45.0,32.0,57.0,30.0,15.0,47.0,25,Extreme Fear,4047.46,,,,False,9,1,0,europe,,,
BTC,1785837600,,,,,,,,,,,,,,,,,,,6.248e-05,63743.3,63764.0,0.0001,63737.6,0.0,,,,183257981671.08038,72085533591.37706,59.0,47.0,25.0,31.0,21.0,11.0,39.0,42.0,19.0,54.0,21.0,12.0,50.0,25,Extreme Fear,4052.21,,,,False,10,1,0,europe,,,
BTC,1785841200,,,,,,,,,,,,,,,,,,,6.248e-05,63900.2,63926.0,0.0001,63891.1,0.0,,,,183257981671.08038,72085533591.37706,60.0,49.0,20.0,31.0,0.0,14.0,41.0,42.0,18.0,60.0,32.0,21.0,50.0,25,Extreme Fear,4071.49,,,,False,11,1,0,europe,,,
BTC,1785844800,,,,,,,,,,,,,,,,,,,6.248e-05,63875.1,63906.41,0.0001,63876.1,0.0,,,,183257981671.08038,72085533591.37706,64.0,54.0,32.0,35.0,25.0,15.0,47.0,44.0,19.0,69.0,38.0,24.0,52.0,25,Extreme Fear,4066.95,,,,False,12,1,0,europe,,,
BTC,1785848400,,,,,,,,,,,,,,,,,,,6.248e-05,63663.7,63683.94,0.0001,63662.9,0.0,,,,183257981671.08038,72085533591.37706,64.0,61.0,26.0,41.0,23.0,15.0,46.0,44.0,18.0,72.0,35.0,21.0,48.0,25,Extreme Fear,4079.17,,,,False,13,1,0,us,,,
BTC,1785852000,,,,,,,,,,,,,,,,,,,6.248e-05,64100.0,64128.72,0.0001,64097.3,0.0,,,,183257981671.08038,72085533591.37706,65.0,60.0,27.0,45.0,20.0,16.0,44.0,44.0,21.0,72.0,36.0,22.0,55.0,25,Extreme Fear,4079.82,,,,False,14,1,0,us,,,
BTC,1785855600,,,,,,,,,,,,,,,,,,,6.248e-05,64088.4,64125.14,0.0001,64095.0,0.0,,,,183257981671.08038,72085533591.37706,66.0,57.0,29.0,49.0,0.0,20.0,47.0,43.0,34.0,75.0,37.0,23.0,75.0,25,Extreme Fear,4081.21,,,,False,15,1,0,us,,,
BTC,1785859200,,,,,,,,,,,,,,,,,,,7.684e-05,63928.9,63950.93,6.252e-05,63927.1,0.0,,,,183257981671.08038,72085533591.37706,66.0,58.0,27.0,59.0,16.0,46.0,50.0,48.0,30.0,76.0,36.0,17.0,56.0,25,Extreme Fear,4088.12,,,,False,16,1,0,us,,,
BTC,1785862800,,,,,,,,,,,,,,,,,,,7.684e-05,63936.1,63972.09,6.252e-05,63940.1,0.0,,,,183257981671.08038,72085533591.37706,67.0,57.0,29.0,69.0,24.0,53.0,50.0,49.0,27.0,76.0,36.0,26.0,47.0,25,Extreme Fear,4081.59,,,,False,17,1,0,us,,,
BTC,1785866400,1785869880.0,64267.5,64267.5,64300.4,-0.0004634497,-7.824e-07,33178.61706,1638977504.6597688,64267.0,64268.0,1411536.14684,296364.04424,-1399.20839,-89930501.44444299,132734744.687741,24.0625,7.0,9.0,7.684e-05,64270.7,64305.99,6.252e-05,64276.2,37.0,0.18591891891891893,0.4594594594594595,0.16216216216216217,183257981671.08038,72085533591.37706,72.0,57.0,43.0,70.0,61.0,64.0,50.0,53.0,32.0,74.0,46.0,28.0,41.0,25,Extreme Fear,4075.09,-7.76224e-05,-6.33024e-05,-38.48999999999796,True,18,1,0,us,,,
BTC,1785870000,1785873540.0,64259.5,64259.0,64286.9,-0.0004184367,2.7585e-06,33135.75908,1624588945.86297,64259.0,64260.0,1406992.99505,230859.05026,-1473.2421199999999,-94682405.916255,132227335.841295,24.0625,6.0,10.0,7.684e-05,64197.3,64233.36,6.252e-05,64206.0,27.0,0.06533333333333334,0.3333333333333333,0.2222222222222222,183257981671.08038,72085533591.37706,76.0,56.0,46.0,74.0,22.0,63.0,48.0,56.0,24.0,74.0,48.0,23.0,41.0,25,Extreme Fear,4073.08,-7.40815e-05,-5.976150000000001e-05,26.139999999999418,True,19,1,0,us,-0.000124479713696668,,0.25
BTC,1785873600,1785874860.0,64032.5,64029.0,64057.4,-0.0003809084,7.8241e-06,33057.601,1611712525.2103004,64032.0,64033.0,629783.25862,1332361.48639,-1499.82052,-96022416.24701,131125130.39840999,24.0625,6.0,10.0,7.684e-05,64316.3,64341.0,6.252e-05,64316.0,0.0,,,,183257981671.08038,72085533591.37706,79.0,67.0,46.0,90.0,24.0,82.0,53.0,63.0,27.0,83.0,49.0,24.0,42.0,25,Extreme Fear,4073.36,-6.90159e-05,-5.4695900000000006e-05,-308.5,True,20,1,0,us,-0.0035325516071553764,,0.75
BTC,1785877200,1785880740.0,64165.5,64165.0,64194.0,-0.0004361778,2.5437e-06,33025.46872,1639842489.1525671,64165.0,64166.0,1757513.5676,279764.86619000003,-1462.91038,-93858466.065795,129487763.45866501,24.0625,6.0,10.0,7.684e-05,64166.8,64194.0,6.252e-05,64165.1,0.0,,,,183257981671.08038,72085533591.37706,81.0,69.0,42.0,100.0,42.0,100.0,59.0,63.0,30.0,86.0,50.0,28.0,40.0,25,Extreme Fear,4078.04,-7.42963e-05,-5.9976300000000004e-05,-28.5,True,21,1,0,us,0.002077070237769929,,0.75
BTC,1785880800,1785884340.0,64245.5,64242.1,64270.4,-0.000379646,7.1723e-06,33071.2295,1621426294.0150764,64245.0,64246.0,266873.35048,1010774.15408,-1491.24137,-95784407.119082,129925937.946562,24.0625,6.0,10.0,7.684e-05,64238.0,64270.61,6.252e-05,64241.0,13.0,0.27674615384615386,0.5384615384615384,0.15384615384615385,183257981671.08038,72085533591.37706,79.0,64.0,43.0,87.0,46.0,96.0,57.0,63.0,28.0,87.0,52.0,27.0,39.0,25,Extreme Fear,4072.81,-6.96677e-05,-5.5347700000000005e-05,-25.110000000000582,True,22,1,0,us,0.0012467759154062286,,0.75
BTC,1785884400,1785887940.0,64072.5,64072.0,64108.0,-0.0005459537,-4.7507e-06,35383.53444,1765191587.5956757,64072.0,64073.0,258626.8338,2992141.1442699996,-1151.7944499999999,-73799424.96439001,144675438.85827,24.0625,7.0,9.0,7.684e-05,64075.5,64106.56,6.252e-05,64076.5,11.0,0.10171818181818182,0.45454545454545453,0.45454545454545453,183257981671.08038,72085533591.37706,75.0,65.0,56.0,92.0,90.0,91.0,65.0,59.0,49.0,89.0,69.0,21.0,41.0,25,Extreme Fear,4068.67,-8.15907e-05,-6.72707e-05,-34.05999999999767,True,23,1,0,us,-0.00269279560436142,,0.75
BTC,1785888000,1785891480.0,63989.5,63990.0,64021.0,-0.0004842161,-6.5599e-06,35755.03576,1828779846.5457308,63989.0,63990.0,1290824.5452999999,864574.38641,-1076.48179,-68878476.636002,147445340.638266,24.0625,7.0,9.0,1.674e-05,63970.9,63988.0,3.783e-05,63969.8,20.0,0.13548,0.3,0.1,183164524608.55377,72172098708.52711,77.0,71.0,63.0,44.0,33.0,30.0,70.0,58.0,29.0,88.0,70.0,24.0,65.0,27,Fear,4076.63,-2.3299899999999997e-05,-4.43899e-05,1.5,True,0,2,0,asia,-0.0012954075461391046,,1.0
BTC,1785891600,1785895140.0,64308.5,64309.9,64341.6,-0.0005051164,1.05233e-05,34824.29474,1814545059.4115505,64308.0,64309.0,2714388.8135300004,159218.6209,-1220.88961,-78485404.67081,141583576.37991,24.0625,6.0,10.0,1.674e-05,64306.3,64333.84,3.783e-05,64305.0,13.0,0.26023846153846153,0.46153846153846156,0.15384615384615385,183164524608.55377,72172098708.52711,69.0,65.0,57.0,43.0,34.0,29.0,66.0,50.0,44.0,79.0,66.0,21.0,93.0,27,Fear,4095.3,-6.216699999999999e-06,-2.73067e-05,-25.339999999996508,True,1,2,0,asia,0.004985192883207423,,0.25
BTC,1785895200,1785898740.0,64359.5,64355.1,64385.0,-0.0003882892,5.7502e-06,35266.56642,1833033470.516629,64359.0,64360.0,196718.14307000002,5417949.34393,-1218.97499,-78490576.104346,139498534.628126,24.0625,6.0,10.0,1.674e-05,64340.3,64368.26,3.783e-05,64341.1,8.0,0.071475,0.25,0.125,183164524608.55377,72172098708.52711,67.0,62.0,50.0,42.0,54.0,28.0,56.0,43.0,38.0,79.0,66.0,27.0,80.0,27,Fear,4122.37,-1.09898e-05,-3.2079800000000004e-05,-8.760000000002037,True,2,2,0,asia,0.000793052240372516,,0.5
BTC,1785898800,1785902340.0,64150.5,64149.0,64178.0,-0.0004207049,5.1867e-06,35118.2310999999,1846511742.8905094,64150.0,64151.0,1122799.5319200002,813832.08316,-1239.75158,-79518565.38238901,139251416.16881102,24.0625,6.0,10.0,1.674e-05,64145.6,64183.27,3.783e-05,64153.9,5.0,0.21997999999999998,0.4,0.4,183164524608.55377,72172098708.52711,66.0,62.0,46.0,44.0,41.0,28.0,53.0,45.0,32.0,75.0,60.0,26.0,70.0,27,Fear,4120.47,-1.15533e-05,-3.26433e-05,-32.7699999999968,True,3,2,0,asia,-0.0032473838361081198,,1.0
BTC,1785902400,1785905880.0,64146.5,64147.0,64177.0,-0.0004674572,7.5842e-06,34963.93322,1663886838.3817797,64146.0,64147.0,2203738.2046600003,128678.95234,-1256.80852,-80600740.388276,139294684.26081198,24.0625,6.0,10.0,1.674e-05,64141.5,64176.7,3.783e-05,64147.7,8.0,-0.034099999999999984,0.375,0.25,183164524608.55377,72172098708.52711,63.0,56.0,31.0,43.0,35.0,21.0,49.0,46.0,28.0,74.0,45.0,20.0,61.0,27,Fear,4129.23,-9.155799999999998e-06,-3.02458e-05,-30.19999999999709,True,4,2,0,asia,-6.235337214832715e-05,,0.5
BTC,1785906000,1785909540.0,64329.5,64330.0,64359.1,-0.0004521505,8.8928e-06,35090.69174,1651424186.1658392,64329.0,64330.0,1373067.13057,1159281.96711,-1287.50391,-82826533.20441,140270892.93849802,24.0625,6.0,10.0,1.674e-05,64307.7,64330.87,3.783e-05,64309.5,6.0,0.2125,0.5,0.16666666666666666,183164524608.55377,72172098708.52711,65.0,57.0,39.0,37.0,29.0,20.0,45.0,56.0,22.0,65.0,46.0,15.0,51.0,27,Fear,4153.25,-7.847199999999998e-06,-2.89372e-05,-1.3700000000026193,True,5,2,0,asia,0.0028528446602698043,,0.25
BTC,1785909600,1785913140.0,64227.5,64227.0,64257.2,-0.0004544238,3.8723e-06,34911.49184,1630136388.7326987,64227.0,64228.0,715123.4413,1886826.4221400002,-1269.10043,-81510513.7617,140043114.54365999,24.0625,6.0,10.0,1.674e-05,64226.0,64253.58,3.783e-05,64229.9,9.0,0.11050000000000001,0.3333333333333333,0.2222222222222222,183164524608.55377,72172098708.52711,65.0,51.0,51.0,37.0,47.0,20.0,43.0,52.0,18.0,66.0,43.0,21.0,50.0,27,Fear,4168.18,-1.2867699999999999e-05,-3.39577e-05,-26.080000000001746,True,6,2,0,asia,-0.0015855867059436646,,0.75
BTC,1785913200,1785916740.0,64123.5,64122.0,64148.0,-0.0003741348,4.8067e-06,34951.34532,1652212762.8515854,64123.0,64124.0,190123.26205,1258800.24678,-1235.76973,-79169496.63705,140441693.25917,24.0625,6.0,10.0,1.674e-05,64141.0,64163.99,3.783e-05,64141.4,11.0,0.05426363636363636,0.36363636363636365,0.18181818181818182,183164524608.55377,72172098708.52711,61.0,44.0,43.0,35.0,0.0,19.0,41.0,49.0,36.0,60.0,43.0,20.0,47.0,27,Fear,4162.61,-1.19333e-05,-3.30233e-05,-40.48999999999796,True,7,2,0,asia,-0.0016192440932621954,,0.25
BTC,1785916800,1785920340.0,64092.5,64092.0,64116.6,-0.0003680794,1.01208e-05,35178.37206,1677802985.2429533,64092.0,64093.0,142699.35053999998,3610041.5367599996,-1231.59913,-78958314.66295001,141489494.67315,24.0625,6.0,10.0,1.015e-05,64096.3,64120.81,5.918e-05,64100.1,11.0,-0.10615454545454545,0.18181818181818182,0.36363636363636365,183164524608.55377,72172098708.52711,58.0,45.0,42.0,35.0,34.0,29.0,39.0,50.0,24.0,59.0,44.0,17.0,44.0,27,Fear,4153.59,-2.9199999999999653e-08,-4.90592e-05,-28.30999999999767,True,8,2,0,europe,-0.0004834421078075968,,0.25
BTC,1785920400,1785923880.0,64135.5,64125.3,64151.0,-0.0002338233,1.25e-05,35184.21234,1645117481.786414,64135.0,64136.0,226008.53974,4569683.44317,-1242.8737099999998,-79722237.42700201,141562227.987642,24.0625,6.0,10.0,1.015e-05,64127.5,64155.05,5.918e-05,64128.1,14.0,0.3317571428571428,0.42857142857142855,0.07142857142857142,183164524608.55377,72172098708.52711,64.0,58.0,35.0,31.0,19.0,25.0,39.0,50.0,16.0,61.0,41.0,13.0,44.0,27,Fear,4150.51,2.3500000000000012e-06,-4.668e-05,-19.55000000000291,True,9,2,0,europe,0.000670905332137206,,0.75
BTC,1785924000,1785927540.0,64033.5,64035.0,64066.5,-0.0005072854,2.264e-07,35273.98808,1611732966.3424633,64033.0,64034.0,8120.647,3141503.3886700002,-1176.35195,-75325079.26618999,141844204.58894998,24.0625,7.0,9.0,1.015e-05,64033.0,64062.23,5.918e-05,64032.7,9.0,0.18495555555555557,0.5555555555555556,0.2222222222222222,183164524608.55377,72172098708.52711,62.0,50.0,52.0,32.0,24.0,21.0,39.0,45.0,16.0,61.0,43.0,17.0,49.0,27,Fear,4154.43,-9.9236e-06,-5.89536e-05,-28.7300000000032,True,10,2,0,europe,-0.0015903828612858772,,0.75
BTC,1785927600,1785931140.0,64041.5,64042.0,64076.0,-0.0005306199,1.0372e-06,34897.5444799999,1623603660.9822087,64041.0,64042.0,1763435.2451499999,297144.73429,-1168.68896,-74835590.345579,142335545.392007,24.0625,7.0,9.0,1.015e-05,64044.6,64075.28,5.918e-05,64045.0,12.0,0.16749166666666668,0.4166666666666667,0.08333333333333333,183164524608.55377,72172098708.52711,59.0,50.0,35.0,30.0,36.0,21.0,43.0,43.0,27.0,64.0,40.0,13.0,50.0,27,Fear,4181.23,-9.112799999999999e-06,-5.81428e-05,-33.779999999998836,True,11,2,0,europe,0.0001249346045428812,,0.75
BTC,1785931200,1785934740.0,64316.5,64317.0,64356.0,-0.0006060041,-6.7072e-06,35546.9016,1692573697.2661097,64316.0,64317.0,1431181.58287,256913.62141000002,-1006.12574,-64696494.91920599,153069097.535418,24.0625,7.0,9.0,1.015e-05,64295.4,64332.43,5.918e-05,64301.3,18.0,0.08181666666666666,0.2777777777777778,0.1111111111111111,183164524608.55377,72172098708.52711,60.0,56.0,37.0,32.0,0.0,19.0,43.0,40.0,15.0,64.0,40.0,11.0,51.0,27,Fear,4177.79,-1.68572e-05,-6.58872e-05,-15.930000000000291,True,12,2,0,europe,0.004294090550658547,,0.75
BTC,1785934800,1785938340.0,64343.5,64351.0,64382.0,-0.0005902271,2.9919e-06,34391.8660399999,1781081812.7709408,64343.0,64344.0,1237862.51994,705839.97518,-964.68939,-62008006.802763,147104385.00496298,24.0625,7.0,9.0,1.015e-05,64387.0,64407.99,5.918e-05,64380.0,24.0,0.20991666666666667,0.4166666666666667,0.20833333333333334,183164524608.55377,72172098708.52711,63.0,53.0,42.0,37.0,17.0,20.0,41.0,38.0,13.0,65.0,38.0,18.0,49.0,27,Fear,4200.39,-7.158099999999999e-06,-5.61881e-05,-64.48999999999796,True,13,2,0,us,0.000419798962941087,,0.5
BTC,1785938400,1785941940.0,64443.5,64445.9,64480.0,-0.0005583127,-4.6763e-06,35062.1967400001,1783599578.7944505,64443.0,64444.0,1264590.8756499998,587243.4044400001,-897.62202,-57850812.642052,150367485.79172802,24.0625,7.0,9.0,1.015e-05,64443.3,64476.39,5.918e-05,64441.2,0.0,,,,183164524608.55377,72172098708.52711,62.0,59.0,36.0,42.0,15.0,17.0,45.0,42.0,19.0,72.0,39.0,22.0,55.0,27,Fear,4236.33,-1.4826299999999999e-05,-6.38563e-05,-32.88999999999942,True,14,2,0,us,0.0015541585397127466,,0.75
BTC,1785942000,1785945540.0,64355.5,64355.0,64389.5,-0.0005202712,-5.2944e-06,34999.76922,1855799686.6935856,64351.0,64352.0,1273257.18924,869297.8165000001,-812.22268,-52306819.235580005,147176457.01854,24.0625,7.0,9.0,1.015e-05,64353.6,64388.01,5.918e-05,64352.0,19.0,0.07806315789473683,0.2631578947368421,0.21052631578947367,183164524608.55377,72172098708.52711,63.0,56.0,38.0,41.0,15.0,20.0,43.0,41.0,15.0,69.0,43.0,32.0,71.0,27,Fear,4226.03,-1.5444399999999997e-05,-6.44744e-05,-32.51000000000204,True,15,2,0,us,-0.0013655372535632537,,0.75
BTC,1785945600,1785949140.0,64653.5,64653.9,64684.1,-0.0004653385,1.3241e-06,35126.45926,1928378946.1907053,64653.0,64654.0,576199.1590999999,1600719.2859200002,-740.8375699999999,-47859006.915344,140755580.985996,24.0625,7.0,9.0,2.676e-05,64631.9,64661.99,3.528e-05,64632.8,10.0,0.16081,0.6,0.1,183164524608.55377,72172098708.52711,62.0,53.0,36.0,41.0,0.0,20.0,45.0,41.0,30.0,69.0,41.0,15.0,59.0,27,Fear,4236.27,-2.54359e-05,-3.39559e-05,-8.489999999997963,True,16,2,0,us,0.004630528859227212,,0.5
BTC,1785949200,1785952740.0,64742.5,64742.0,64784.0,-0.0006328723,-1.555e-06,35693.58906,1953153393.9589417,64742.0,64743.0,2242246.8937100004,775833.3412899999,-701.58915,-45421270.82087,138977291.63909,24.0625,7.0,9.0,2.676e-05,64733.6,64770.0,3.528e-05,64730.5,16.0,0.09295624999999999,0.375,0.3125,183164524608.55377,72172098708.52711,63.0,52.0,37.0,48.0,24.0,20.0,48.0,44.0,23.0,74.0,42.0,15.0,47.0,27,Fear,4244.67,-2.8315000000000002e-05,-3.6835e-05,-27.5,True,17,2,0,us,0.0013765689405833559,,0.25
BTC,1785952800,1785956280.0,64756.5,64756.0,64785.4,-0.0004383704,6.583e-06,35003.3984400001,1915806236.4701183,64756.0,64757.0,891330.8689899999,903970.16184,-587.8730400000001,-38068306.57823999,119416683.35832,24.0625,7.0,9.0,2.676e-05,64762.8,64799.1,3.528e-05,64764.1,15.0,-0.10489333333333332,0.26666666666666666,0.5333333333333333,183164524608.55377,72172098708.52711,61.0,53.0,35.0,48.0,25.0,20.0,47.0,49.0,37.0,81.0,47.0,22.0,41.0,27,Fear,4254.98,-2.0177e-05,-2.8697e-05,-42.599999999998545,True,18,2,0,us,0.00021624126346675432,,1.0
BTC,1785956400,1785959940.0,64864.5,64866.0,64904.0,-0.0006008875,4.1622e-06,35431.19506,1951413715.9521022,64864.0,64865.0,1029315.7669500001,1040988.74661,-657.37261,-42636137.99958,114453378.05138001,24.0625,7.0,9.0,2.676e-05,64805.7,64840.28,3.528e-05,64806.4,12.0,0.3016083333333333,0.5833333333333334,0.08333333333333333,183164524608.55377,72172098708.52711,67.0,59.0,37.0,56.0,0.0,20.0,48.0,54.0,21.0,73.0,45.0,18.0,41.0,27,Fear,4240.17,-2.2597800000000002e-05,-3.11178e-05,24.220000000001164,True,19,2,0,us,0.0016677862453962078,,1.0
BTC,1785960000,1785963480.0,64798.5,64804.0,64840.8,-0.0006446558,2.2702e-06,34970.9146,1974050439.3088331,64798.0,64799.0,4183219.60832,5039602.455449999,-639.48933,-41480292.485465005,115336740.16775301,24.0625,7.0,9.0,2.676e-05,64804.2,64822.89,3.528e-05,64800.0,15.0,0.39514,0.5333333333333333,0.06666666666666667,183164524608.55377,72172098708.52711,78.0,66.0,38.0,51.0,25.0,24.0,52.0,57.0,27.0,78.0,49.0,20.0,41.0,27,Fear,4243.44,-2.44898e-05,-3.3009800000000004e-05,-24.389999999999418,True,20,2,0,us,-0.0010175057234697027,,0.25
BTC,1785963600,1785967080.0,64702.5,64702.1,64736.1,-0.0003738254,-6.35e-08,34729.5035199999,1996767101.6224,64712.0,64713.0,1055309.7768199998,424176.97598999995,-572.0862199999999,-37017410.95132,118695141.22072,24.0625,7.0,9.0,2.676e-05,64710.1,64733.13,3.528e-05,64699.9,6.0,-0.31931666666666664,0.0,0.5,183164524608.55377,72172098708.52711,71.0,66.0,46.0,50.0,36.0,26.0,56.0,56.0,30.0,87.0,55.0,22.0,42.0,27,Fear,4243.1,-2.68235e-05,-3.53435e-05,-30.62999999999738,True,21,2,0,us,-0.0014815157758281128,,1.0
BTC,1785967200,1785970740.0,64604.5,64607.0,64642.6,-0.0005816598,-1.1769e-06,35105.45026,1991892732.494815,64604.0,64605.0,258046.68667,2166853.07122,-537.40886,-34726070.20661999,119717421.58344,24.0625,7.0,9.0,2.676e-05,64607.0,64636.0,3.528e-05,64602.0,13.0,0.024369230769230768,0.38461538461538464,0.3076923076923077,183164524608.55377,72172098708.52711,71.0,64.0,49.0,48.0,31.0,20.0,59.0,49.0,17.0,83.0,49.0,28.0,43.0,27,Fear,4243.6,-2.79369e-05,-3.64569e-05,-31.5,True,22,2,0,us,-0.0015146246281055875,,0.75
BTC,1785970800,1785974340.0,64624.5,64625.0,64660.4,-0.0005474757,-5.881e-07,35151.80662,1858371189.6515408,64624.0,64625.0,671075.0491,1623129.98557,-530.6677,-34298645.4541,118883299.29562,24.0625,7.0,9.0,2.676e-05,64633.9,64665.23,3.528e-05,64627.3,16.0,0.19775625000000002,0.375,0.0625,183164524608.55377,72172098708.52711,67.0,64.0,37.0,51.0,40.0,17.0,65.0,50.0,31.0,79.0,50.0,24.0,43.0,27,Fear,4272.06,-2.73481e-05,-3.58681e-05,-40.7300000000032,True,23,2,0,us,0.00030957595833114304,,0.75
BTC,1785974400,1785977880.0,64660.5,64660.0,64687.0,-0.0004019355,1.05061e-05,35126.05166,1794007740.1810195,64660.0,64661.0,663457.0872699999,1344368.1201,-565.74626,-36574364.21648,116540396.21312,24.0625,7.0,9.0,6.595e-05,64614.8,64644.99,-4.88e-06,64606.3,13.0,0.33789230769230766,0.5384615384615384,0.07692307692307693,183103910275.10278,71728840853.7331,68.0,60.0,47.0,43.0,0.0,23.0,66.0,45.0,29.0,79.0,55.0,15.0,69.0,25,Extreme Fear,4288.74,-5.5443900000000006e-05,1.5386099999999998e-05,15.510000000002037,True,0,3,0,asia,0.0005570642712902085,,0.5
BTC,1785978000,1785981480.0,64572.5,64572.0,64597.0,-0.0003715343,1.25e-05,34843.71224,1703226328.8694105,64572.0,64573.0,215064.65304,1830637.8857600002,-591.3665900000001,-38198325.513239995,114783421.66499999,24.0625,7.0,9.0,6.595e-05,64560.0,64580.07,-4.88e-06,64553.7,13.0,0.15674615384615384,0.46153846153846156,0.15384615384615385,183103910275.10278,71728840853.7331,64.0,62.0,63.0,41.0,39.0,26.0,65.0,43.0,30.0,79.0,67.0,24.0,98.0,25,Extreme Fear,4281.52,-5.3450000000000005e-05,1.738e-05,-7.569999999999709,True,1,3,0,asia,-0.0013609545240138576,,1.0
